dokum_no;numune_no;cap;ovalite;elastikiyet;rel_alt_akma_dayanimi;reh_ust_akma_dayanimi;tufal_orani;C;MN;SI;S;P;N;CR;NI;CU;MO;V;TI;AS;SN;SB;AL;NB;CA;ZN;B;PB;ZR;FE;ALSOL;ALINS;CEV;firin_giris_uzunluk;firin_giris_agirlik;firin_kalis_suresi;lcc_kalma_suresi;firin_cikis_sicakligi;kutuk_desarj_sicakligi;tavlama_ortalama_sicaklik;tavlama_min_sicaklik;tavlama_max_sicaklik;dr10_kutuk_sicakligi;ortalama_descaler_basinci;min_descaler_basinci;max_descaler_basinci;max_meerdrive_giris_sicakligi;min_ meerdrive_giris_sicakligi;ortam_hava_sicakligi1;ortam_hava_sicakligi2;ortam_hava_sicakligi3;unit_agirlik;haddeleme_suresi;haddeleme_hizi
2220036;KRD100153869;6,4;0,4;7;280;285;8,4;0,05;0,48;0,13;0,02;0,01;0,01;0,04;0,05;0,07;0;0;0;0,04;0;0;0;0;0;0;0;0;0;98,87;0;0;0,15;12149;2136;101;3;1226;1227,3;1224,5;1221,5;1226,5;1098,6;233,6;2320,6;2346,1;927,6;908,2;61,1;32,3;38,7;177;90,5;105,1
2220036;KRD100153869;6,4;0,4;7;280;285;8,4;0,05;0,48;0,13;0,02;0,01;0,01;0,04;0,05;0,07;0;0;0;0,04;0;0;0;0;0;0;0;0;0;98,87;0;0;0,15;12113;2136;100;3,1;1226;1228,5;1224,6;1222;1226,5;1096,1;233,4;2316;2350,7;928,9;911,1;61;32,3;39,2;177;90,4;105,1
2220036;KRD100153869;6,4;0,4;7;280;285;8,4;0,05;0,48;0,13;0,02;0,01;0,01;0,04;0,05;0,07;0;0;0;0,04;0;0;0;0;0;0;0;0;0;98,87;0;0;0,15;12164;2136;101,2;3,5;1226;1231,1;1224,7;1222;1226,5;1102;233,8;2328,7;2349,5;928,6;913,6;60,7;32,3;39,6;177;90,4;105,1
2220036;KRD100153869;6,4;0,4;7;280;285;8,4;0,05;0,48;0,13;0,02;0,01;0,01;0,04;0,05;0,07;0;0;0;0,04;0;0;0;0;0;0;0;0;0;98,87;0;0;0,15;12128;2136;100;2,9;1224,5;1230;1224,7;1222;1226,5;1098,6;233,9;2331;2344,9;933,4;911,1;60,2;32,1;39,6;177;89,7;105,1
2220036;KRD100153869;6,4;0,4;7;280;285;8,4;0,05;0,48;0,13;0,02;0,01;0,01;0,04;0,05;0,07;0;0;0;0,04;0;0;0;0;0;0;0;0;0;98,87;0;0;0,15;12139;2136;100;4;1225;1230;122,5;1222;1226,5;1099,6;233,7;2332,2;2346,1;930,8;913;60,1;31,8;39,6;177;90,4;105,1
2220036;KRD100153869;6,4;0,4;7;280;285;8,4;0,05;0,48;0,13;0,02;0,01;0,01;0,04;0,05;0,07;0;0;0;0,04;0;0;0;0;0;0;0;0;0;98,87;0;0;0,15;12151;2136;101;3;1225;1230;1224,7;1222;1226,5;1097,1;233,8;2321,8;2343,8;927,3;880,2;60,2;32;39,8;177;90,6;105,1
2220036;KRD100153869;6,4;0,4;7;280;285;8,4;0,05;0,48;0,13;0,02;0,01;0,01;0,04;0,05;0,07;0;0;0;0,04;0;0;0;0;0;0;0;0;0;98,87;0;0;0,15;12156;2136;100;3,1;1225;1228,5;1224,8;1222;1226,5;1097,1;233,9;2326,4;2348,4;930,5;819,7;60,3;32,1;40;177;90,2;105,1
2220036;KRD100153869;6,4;0,4;7;280;285;8,4;0,05;0,48;0,13;0,02;0,01;0,01;0,04;0,05;0,07;0;0;0;0,04;0;0;0;0;0;0;0;0;0;98,87;0;0;0,15;12161;2136;101;3,5;1225;1228,9;1224,8;1222,5;1226,5;1100,6;233,7;2328,7;2342,6;932,4;908,5;60,2;32,1;39,9;177;90,3;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12217;2136;100;3,7;1225;1234,2;1224,9;1223;1226,5;1097,6;233,7;2331;2346,1;933,4;911,1;60,3;31,9;39,7;177;90;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12155;2136;100,5;4;1225,5;1227,9;1225;1223;1226,5;1097,6;233,8;2332,2;2344,9;927,6;910,4;60,2;31,9;3,9;177;90,7;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12151;2136;101;3;1225,5;1228,9;1224,9;1223;1226,5;1098,6;233,7;2326,4;2346,1;927,3;905,4;60,3;31,9;39;177;90,3;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12169;2136;100;4;1225,5;1227,3;1225;1223,5;1226,5;1100,6;233,3;2314,8;2343,8;928,6;910,4;60,2;31,9;39;177;90,4;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12205;2136;101;4;1225;1228,9;1225;1223,5;1226,5;1099,6;233,3;2322,9;2342,6;928;911,7;60,1;31,9;38,6;177;90,4;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12200;2136;100;3,7;1225;1229,4;1225;1223,5;1226,5;1102;233,2;2325,2;2340,3;928,6;910,1;60;31,8;39,1;177;90,6;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12200;2136;100;4;1225;1225,1;1225;1223,5;1226,5;1099,6;233;2316;2336,8;928;910,1;59,9;31,7;39,9;177;90,3;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12200;2136;100,3;2,7;1225;1231,1;1225;1223,5;1226,5;1100,1;232,9;2321,8;2339,1;926;907,9;59,8;31,5;39,7;177;90;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12164;2136;100;3,1;1224,5;1229,4;1225;1223,5;1226,5;1098,1;233,6;2326,4;2344,9;929,2;891;59,3;31,4;39;177;89,7;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12174;2136;101;4;1224;1228,9;1225;1223,5;1226,5;1097,1;233,1;2317,1;2339,1;927;857;59,3;30,7;38,6;177;89,7;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12143;2136;100;3;1224,5;1231,1;1225;1223,5;1226,5;1097,1;233,3;2322,9;2338;932,7;911,4;59,5;29,7;38,2;177;89,6;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12193;2136;100,5;4;1224,5;1225,1;1225;1223,5;1226,5;1098,1;232,9;2319,4;2338;927,6;913;60;29,3;37,5;177;89,6;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12157;2136;101,1;3;1224,5;1228,9;1225;1223,5;1226,5;1095,6;233,7;2322,9;2351,9;929,2;817,2;60,6;29,4;38;177;90;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12192;2136;99,6;4;1224,5;1230;1225;1223,5;1226,5;1099,6;234;2328,7;2351,9;931,8;914,3;60,7;29,3;38,1;177;89,4;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12144;2136;101;4;1224;1231,5;1225;1223,5;1226,5;1098,1;233,7;2328,7;2344,9;931,1;869,1;60,5;29,2;37,9;177;89,8;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12096;2136;100;2,8;1223,5;1232,6;1225;1223,5;1226,5;1098,1;234,2;2328,7;2349,5;935,6;913;60,6;29,2;37,9;177;90,2;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12201;2136;99,8;3,6;1223,5;1225,7;1224,9;1223,5;1226,5;1097,1;233,8;2326,4;2344,9;930,5;902,2;61,1;29,2;38,5;177;89,8;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12216;2136;101;3;1223,5;1229,2;1224,7;1223,5;1226,5;1099,6;233,8;2327,5;2348,4;928;909,5;61,8;29,2;39,3;177;90,1;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12140;2136;100;4;1223,5;1228,9;1224,9;1223,5;1226,5;1099,6;234,2;2332,2;2349,5;929,2;914,3;62;29,5;39,9;177;90,2;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12152;2136;101;4;1223;1228,9;1224,9;1223,5;1226,5;1098,6;234,5;2332,2;2351,9;928;912;62,1;29,6;40,1;177;90,5;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12187;2136;100;3;1223;1227,9;1224,9;1223;1226,5;1100,1;234,1;2332,2;2350,7;931,1;911,4;61,9;29,6;39,8;177;90,6;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12194;2136;100;4;1223;1227,3;1224,9;1223;1226,5;1097,6;234,2;2334,5;2354,2;930,2;912,7;61,4;29,6;39,3;177;89,9;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12199;2136;101;3;1223,5;1230;1224,8;1223;1226,5;1100,1;233,9;2325,2;2348,4;928,9;911,7;61,2;29,3;38,8;177;90,5;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12136;2136;100,7;4;1223;1228,9;1224,8;1223;1226,5;1095,6;233,5;2327,5;2344,9;939,1;916,5;61,5;29,1;38,7;177;90,4;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12219;2136;99,9;4;1223;1229,4;1224,8;1223;1226,5;1097,1;233,5;2325,2;2349,5;938,1;913,6;61,7;29,3;38,2;177;90;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12152;2136;100,9;3;1222;1228,5;1224,7;1222;1226,5;1101;233,9;2327,5;2344,9;928;909,5;61,4;29,6;37,6;177;89,9;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12175;2136;100;4;1222;1228,5;1224,8;1222;1226,5;1099,6;234,6;2334,5;2357,6;928,9;912;60,8;29,4;37,9;177;89,9;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12169;2136;101;3;1222;1230,5;1224,7;1222;1226,5;1095,6;234,7;2336,8;2355,3;928,6;911,7;60,5;29;38,4;177;89,6;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12132;2136;100,6;4;1222;1228,9;1224,6;1222;1226,5;1105;234,2;2334,5;2349,5;930,8;919,4;60,1;28,8;38,1;177;89,5;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12132;2136;100;4;1221,5;1231,5;1224,6;1221,5;1226,5;1097,6;234,3;2338;2354,2;929,2;914,6;59,6;28,7;37,5;177;89,3;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12134;2136;100,9;3;1221,5;1230,5;1224,5;1221,5;1226,5;1096,1;234,5;2332,2;2354,2;928,9;916,5;59,4;28,7;37,5;177;89,9;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12159;2136;100;4;1223;1228,9;1224,5;1221,5;1226,5;1097,1;233,8;2326,4;2351,9;934,3;861,7;59,1;28,7;37,8;177;89,7;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12177;2136;101;3;1223;1228,9;1224,5;1221,5;1226,5;1103;233,3;2327,5;2338;933,7;915,2;58,8;28,5;38,3;177;89,5;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12148;2136;100;4;1223;1227,9;1224,5;1221,5;1226,5;1101;233,7;2331;2344,9;935,6;915,9;58,9;28,3;38,5;177;89,7;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12236;2136;100;3,5;1223;1228,5;1224,4;1221,5;1226,5;1099,6;233,5;2321,8;2346,1;929,5;909,8;58,8;28,4;37,6;177;89,8;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12163;2136;100;3;1222,5;1219,4;1224,4;1221,5;1226,5;1098,1;233,6;2322,9;2348,4;929,2;906,9;58,7;28,6;36,7;177;89,7;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12149;2136;100;4;1223;1230,5;1224,4;1221,5;1226,5;1097,6;234,1;2320,6;2349,5;938,1;908,5;58,8;28,7;36,8;177;90;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12147;2136;100,1;3;1222,5;1228,9;1224,3;1221,5;1226,5;1097,1;232,8;2320,6;2333,3;930,5;913,3;58,9;28,6;37,6;177;90,1;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12168;2136;100;4;1223;1229,4;1224,4;1221,5;1226,5;1097,1;233,9;2333,3;2349,5;930,8;915,2;58,9;28,5;37,8;177;89,9;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12153;2136;100;4;1223;1225,7;1224,3;1221,5;1226,5;1101;234;2321,8;2350,7;929,5;909,5;58,9;28,4;37,8;177;90;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12158;2136;99,3;3;1222,5;1227,3;1224,2;1221,5;1226,5;1104,5;233,2;2320,6;2342,6;934,3;910,4;59;28,4;38,3;177;89,4;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12224;2136;100;4;1222,5;1227,3;1224,2;1221,5;1226,5;1097,6;233,1;2322,9;2342,6;931,1;910,1;59,5;28,4;38,6;177;89,4;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12199;2136;100;3;1223,5;1224,6;1224,2;1221,5;1226,5;1100,1;232,9;2325,2;2333,3;934;907,3;60;28,5;38,5;177;89,5;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12152;2136;100;4;1223,5;1228,9;1224,1;1221,5;1226,5;1102;233,1;2316;2343,8;932,1;906,3;59,5;28,4;37,7;177;89,6;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12110;2136;100,2;4;1224;1229,4;1224,1;1221,5;1226,5;1098,1;233;2313,7;2339,1;930,8;911,4;58,9;28,3;37,3;177;89,5;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12169;2136;100;3;1223,5;1229,4;1224,1;1221,5;1226,5;1096,1;233;2316;2346,1;930,2;903,4;58,8;28,2;36,8;177;89,5;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12214;2136;100;4;1223;1228,9;1224,1;1221,5;1226,5;1096,1;233,1;2319,4;2344,9;932,7;906,3;59,5;28,3;36,9;177;89,4;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12170;2136;100;3;1223;1230;1224;1221,5;1226,5;1096,1;232,8;2317,1;2336,8;935,6;912,7;60,7;28,4;37,4;177;89,4;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12184;2136;100;4;1223,5;1228,5;1224;1221,5;1226,5;1100,6;232,4;2316;2327,5;934,3;910,4;61,9;28,7;38;177;90;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12138;2136;100,1;3;1223,5;1227,9;1224;1221,5;1226,5;1100,6;233;2317,1;2343,8;929,5;856;62,1;28,8;38,5;177;89,8;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12193;2136;99,3;4;1223;1230;1223,9;1221,5;1226,5;1098,6;232,7;2317,1;2334,5;929,2;907,9;61,6;28,8;38,6;177;89,5;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12072;2136;100;4;1223;1222,5;1223,9;1221,5;1226,5;1098,1;233,2;2325,2;2342,6;930,2;911,4;60,9;28,4;38,7;177;90;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12143;2136;100;3;1223;1230,5;1223,8;1221,5;1226,5;1099,6;233,2;2322,9;2338;936,5;903,1;60;28,2;37,8;177;89,5;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12132;2136;100;4;1223,5;1234,2;1223,8;1221,5;1226,5;1098,1;233;2325,2;2334,5;929,5;819,7;59,2;28;37;177;89,1;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12202;2136;100;3;1223,5;1228,5;1223,8;1221,5;1226,5;1098,1;233,3;2321,8;2343,8;928;813,4;58,7;27,8;36,6;177;89,8;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12172;2136;100;4;1222,5;1228,9;1223,7;1221,5;1226,5;1100,1;233,3;2321,8;2343,8;929,2;906,6;58;27,7;36,5;177;90;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12133;2136;100;4;1222;1230;1223,7;1221,5;1226;1099,6;231,6;2304,4;2322,9;931,8;816,2;57,4;27,8;36,7;177;90,2;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12155;2136;100;3;1222,5;1232;1223,6;1221,5;1226;1097,6;233,1;2322,9;2343,8;929,2;905;57,3;27,9;37;177;89,5;105,1
2220050;KRD100154033;6,2;0,3;28,3;296,3;248,8;8,4;0,06;0,43;0,11;0,02;0,02;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;99,01;0;0;0,15;12142;2136;100;4;1223;1230,5;1223,6;1221,5;1226;1100,6;233,1;2325,2;2338;927,6;889,4;57,4;28;37,7;177;89,7;105,1
2220054;KRD100154072;6,2;0,3;113;296,3;248,8;8,4;0,07;0,45;0,12;0,01;0,01;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;98,94;0;0;0,16;12107;2136;100;3,9;1223;1226,3;1223,6;1221,5;1226;1098,6;233,6;2325,2;2348,4;937,6;866,5;57,3;28;37,8;177;89,5;105,1
2220054;KRD100154072;6,2;0,3;113;296,3;248,8;8,4;0,07;0,45;0,12;0,01;0,01;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;98,94;0;0;0,16;12151;2136;100;4;1223;1229,4;1223,6;1221,5;1226;1104,5;232,7;2317,1;2338;930,5;908,2;57,3;28,1;37,3;177;89,2;105,1
2220054;KRD100154072;6,2;0,3;113;296,3;248,8;8,4;0,07;0,45;0,12;0,01;0,01;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;98,94;0;0;0,16;12210;2136;100;4,1;1223,5;1227,9;1223,5;1221,5;1226;1099,6;233,1;2320,6;2340,3;928;912;57,4;28,1;36,5;177;89,6;105,1
2220054;KRD100154072;6,2;0,3;113;296,3;248,8;8,4;0,07;0,45;0,12;0,01;0,01;0,01;0,04;0,04;0,06;0;0;0;0,02;0;0;0;0;0;0;0;0;0;98,94;0;0;0,16;12199;2136;100;3;1223,5;1224,2;1223,5;1221,5;1226;1103,5;233,3;2325,2;2344,9;928,6;833,4;57,7;28,2;36,1;177;89,9;105,1
